Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG37,20,24,MLG37,50,1,2,4,2004.834807395935,40.0966961479187
1-1514,23,2,1-1514,64,15,2,7,2021.7109129428864,31.5892330147326
1-7488,1,1,1-7488,65,4,2,8,2011.6696147918701,30.94876330449031
1-18987,19,21,1-18987,34,1,1,7,1007.7109129428864,29.638556263026068
1-8126,1,1,1-8126,34,4,1,1,1004.9587018489838,29.55760887791129
1-0363,4,4,1-0363,34,1,1,1,1001.9587018489838,29.46937358379364
1-7425,1,1,1-7425,352,14,10,22,10035.091440677643,28.508782501925122
1-3257,9,18,1-3257,37,1,1,4,1004.8348073959351,27.157697497187435
1-3174,1,5,1-3174,117,30,3,21,3050.132738828659,26.069510588279137
1-8864,22,16,1-8864,39,5,1,9,1013.6283166408539,25.99046965745779
1-8990,22,16,1-8990,40,5,1,8,1012.6696147918701,25.316740369796754
1-2006,20,24,1-2006,40,0,1,9,1008.6283166408539,25.215707916021348
1-8368,1,1,1-8368,80,5,2,8,2012.6696147918701,25.158370184898377
1-7579,19,21,1-7579,40,0,1,2,1001.9174036979675,25.047935092449187
1-18635,2,2,1-18635,44,9,1,4,1012.8348073959351,23.01897289536216
1-1633,1,1,1-1633,399,23,9,22,9044.091440677643,22.66689584129735
MLG24,6,14,MLG24,49,12,1,4,1015.8348073959351,20.731322599917043
1-8808,22,16,1-8808,52,15,1,20,1034.1740369796753,19.88796224960914
1-9542,20,24,1-9542,54,3,1,3,1005.8761055469513,18.627335287906504
1-10808,1,1,1-10808,54,0,1,1,1000.9587018489838,18.536272256462663
1-8121,1,1,1-8121,110,3,2,14,2016.4218258857727,18.33110750805248
1-8087,16,7,1-8087,58,9,1,9,1017.6283166408539,17.545315804152654
1-3246,19,21,1-3246,116,10,2,12,2021.5044221878052,17.4267622602397
1-8371,13,9,1-8371,255,13,4,37,4048.4719684123993,15.876360660440781
MLG27,6,14,MLG27,67,17,1,13,1029.463124036789,15.365121254280432
1-4654,1,1,1-4654,138,4,2,34,2036.595862865448,14.75794103525687
MLG82,5,5,MLG82,71,17,1,23,1039.0501425266266,14.634509049670797
1-1070,13,9,1-1070,280,20,4,65,4082.3156201839447,14.579698643514089
1-9294,22,16,1-9294,74,26,1,16,1041.3392295837402,14.072151751131624
MLG42,20,24,MLG42,72,4,1,1,1004.9587018489838,13.957759747902552
1-8681,8,19,1-8681,260,54,3,95,3145.0766756534576,12.096448752513298
1-0918,1,24,1-0918,179,17,2,14,2030.4218258857727,11.34313869209929
MLG29,20,24,MLG29,93,4,1,4,1007.8348073959351,10.836933412859517
1-0677,20,24,1-0677,187,5,2,1,2005.9587018489838,10.727051881545368
1-3186,1,1,1-3186,796,60,8,116,8171.209414482117,10.265338460404669
MLG53,23,22,MLG53,216,41,2,60,2098.522110939026,9.715380143236231
1-6678,4,4,1-6678,213,6,2,20,2025.1740369796753,9.507859328543077
MLG66,13,9,MLG66,229,34,2,131,2159.589942216873,9.430523765139185
MLG52,22,16,MLG52,112,10,1,10,1019.5870184898376,9.103455522230693
1-8480,2,2,1-8480,112,11,1,3,1013.8761055469513,9.052465228097779
1-1887,5,5,1-1887,119,18,1,30,1046.761055469513,8.796311390500108
1-7302,23,22,1-7302,240,22,2,60,2079.522110939026,8.664675462245942
1-1035,8,19,1-1035,249,31,2,37,2066.4719684123993,8.299084210491564
MLG36,22,16,MLG36,136,29,1,34,1061.595862865448,7.805851932834177
1-0917,11,6,1-0917,134,15,1,18,1032.2566332817078,7.703407711057521
