Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,16,1-3037,467,70,3,26,3095.0265986919403,6.627465950089808
353,353,353,353,353,353,1-8681,11,8,1-8681,260,29,1,93,1118.5182183980942,4.3019931476849775
364,364,364,364,364,364,MLG02,18,16,MLG02,755,61,3,24,3084.101475715637,4.084902616841903
158,158,158,158,158,158,MLG12,11,8,MLG12,569,15,1,40,1053.502459526062,1.8514981713990546
155,155,155,155,155,155,1-7462,5,17,1-7462,336,15,0,282,286.4423396587372,0.8525069632700512
393,393,393,393,393,393,1-2292,2,9,1-2292,252,11,0,194,197.73692870140076,0.7846703519896855
50,50,50,50,50,50,MLG14,20,14,MLG14,462,66,0,280,335.5172166824341,0.7262277417368703
501,501,501,501,501,501,MLG56,17,11,MLG56,109,22,0,57,76.86600482463837,0.7051927048131961
385,385,385,385,385,385,MLG70,19,7,MLG70,269,26,0,170,189.63545298576355,0.7049645092407567
163,163,163,163,163,163,1-1633,9,23,1-1633,399,0,0,292,281.0679545402527,0.7044309637600318
174,174,174,174,174,174,1-6568,13,4,1-6568,394,9,0,257,256.3783024549484,0.6507063514084985
46,46,46,46,46,46,1-3056,5,17,1-3056,250,14,0,136,144.90836238861084,0.5796334495544434
361,361,361,361,361,361,1-0691,16,21,1-0691,450,0,0,265,255.07879436016083,0.5668417652448018
366,366,366,366,366,366,MLG63,3,12,MLG63,543,30,0,276,295.6669707298279,0.5445063917676388
229,229,229,229,229,229,1-6569,21,6,1-6569,360,11,0,190,193.88668274879456,0.5385741187466515
293,293,293,293,293,293,MLG20,19,7,MLG20,55,18,0,12,29.550737857818604,0.5372861428694291
486,486,486,486,486,486,1-6506,9,23,1-6506,70,0,0,39,37.53989803791046,0.5362842576844352
433,433,433,433,433,433,MLG55,2,9,MLG55,110,3,0,56,56.903443336486816,0.5173040303316984
473,473,473,473,473,473,1-3174,9,23,1-3174,117,0,0,62,59.67881226539612,0.5100753185076591
358,358,358,358,358,358,MLG18,20,14,MLG18,72,24,0,13,36.513299345970154,0.5071291575829188
270,270,270,270,270,270,1-5655,15,15,1-5655,31,8,0,8,15.700491905212402,0.5064674808133033
