Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-8135,14,24,1-8135,56,0,12,6,12001.398082405329,214.3106800429523
1-9412,21,24,1-9412,15,0,2,0,2000.0,133.33333333333334
1-10981,18,6,1-10981,34,6,1,10,1008.3301373422146,29.65676874535925
MLG24,20,21,MLG24,49,9,1,0,1009.0,20.591836734693878
1-4874,12,24,1-4874,224,0,4,16,4003.7282197475433,17.873786695301533
1-3246,12,24,1-3246,116,0,2,5,2001.1650686711073,17.25142300578541
MLG26,22,21,MLG26,155,19,2,0,2019.0,13.025806451612903
1-1887,18,16,1-1887,119,40,1,21,1044.8932884186506,8.780615869064292
1-6511,18,16,1-6511,144,54,1,23,1059.3593158870935,7.356661915882594
1-7946,12,24,1-7946,289,0,2,34,2007.9224669635296,6.947828605410137
MLG13,1,17,MLG13,225,24,1,14,1027.2621922791004,4.565609743462669
1-8371,22,21,1-8371,255,25,1,0,1025.0,4.019607843137255
MLG15,1,17,MLG15,559,59,2,87,2079.272194877267,3.719628255594395
1-5635,10,6,1-5635,417,39,1,49,1050.4176729768515,2.5189872253641523
MLG11,18,16,MLG11,493,11,1,29,1017.7573982924223,2.064416629396394
MLG08,1,17,MLG08,532,59,1,48,1070.18465924263,2.011625299328252
MLG12,18,16,MLG12,569,35,1,51,1046.8837004452944,1.839865905879252
1-3142,8,3,1-3142,4,3,0,1,3.2330137342214584,0.8082534335553646
1-10882,19,9,1-10882,14,11,0,1,11.233013734221458,0.8023581238729613
1-8899,2,8,1-8899,3,2,0,1,2.2330137342214584,0.7443379114071528
1-5199,17,5,1-5199,3,2,0,0,2.0,0.6666666666666666
MLG77,18,16,MLG77,9,6,0,0,6.0,0.6666666666666666
1-5873,19,9,1-5873,3,2,0,0,2.0,0.6666666666666666
1-20124,18,16,1-20124,3,2,0,0,2.0,0.6666666666666666
1-8242,20,12,1-8242,11,4,0,13,7.02917854487896,0.6390162313526327
1-7456,22,21,1-7456,32,19,0,0,19.0,0.59375
P1-6891,11,14,P1-6891,7,4,0,0,4.0,0.5714285714285714
