Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-9133,4,3,1-9133,2,1,1,0,1001.0,500.5
1-3380,4,3,1-3380,2,0,1,1,1000.1882711797953,500.09413558989763
1-0447,2,1,1-0447,65,2,20,25,20006.70677949488,307.7954889153059
1-3100,20,8,1-3100,4,0,1,0,1000.0,250.0
1-9600,7,6,1-9600,7,1,1,0,1001.0,143.0
1-19067,1,7,1-19067,8,3,1,3,1003.5648135393858,125.44560169242322
1-4874,2,1,1-4874,224,26,26,24,26030.518508315086,116.20767191212092
7W2-0103,24,24,7W2-0103,33,4,3,6,3005.1296270787716,91.06453415390217
1-5819,24,24,1-5819,23,0,2,3,2000.5648135393858,86.98107884953852
1-7721,23,23,1-7721,12,2,1,0,1002.0,83.5
1-11534,6,5,1-11534,12,1,1,1,1001.1882711797953,83.43235593164961
1-3309,11,13,1-3309,12,0,1,1,1000.1882711797953,83.34902259831627
1-8834,4,3,1-8834,39,0,3,0,3000.0,76.92307692307692
1-10882,7,6,1-10882,14,2,1,3,1002.5648135393858,71.61177239567041
1-9548,17,18,1-9548,16,3,1,3,1003.5648135393858,62.72280084621161
1-3733,24,24,1-3733,16,1,1,3,1001.5648135393858,62.59780084621161
1-4874,24,24,1-4874,224,12,14,32,14018.024677753448,62.580467311399325
1-8613,18,17,1-8613,37,2,2,2,2002.3765423595905,54.11828492863758
1-11533,6,5,1-11533,20,3,1,4,1003.7530847191811,50.18765423595905
1-7715,21,20,1-7715,20,0,1,3,1000.5648135393858,50.02824067696929
1-8916,24,24,1-8916,61,2,3,19,3005.57715241611,49.27175659698541
1-10042,14,22,1-10042,21,4,1,3,1004.5648135393858,47.836419692351704
1-6533,23,23,1-6533,21,0,1,0,1000.0,47.61904761904762
1-7476,18,17,1-7476,22,3,1,0,1003.0,45.59090909090909
1-1636,16,16,1-1636,22,1,1,0,1001.0,45.5
1-20068,16,16,1-20068,45,4,2,5,2004.9413558989763,44.55425235331059
1-9245,4,3,1-9245,23,0,1,4,1000.7530847191811,43.51100368344265
1-11522,8,10,1-11522,24,0,1,8,1001.5061694383621,41.72942372659842
1-8753,16,16,1-8753,258,28,10,34,10034.401220113039,38.89302798493426
MLG26,24,24,MLG26,155,8,6,16,6011.012338876724,38.780724766946605
1-3302,22,21,1-3302,52,7,2,3,2007.5648135393858,38.60701564498819
1-6029,10,11,1-6029,26,0,1,0,1000.0,38.46153846153846
MLG58,3,2,MLG58,66,6,2,0,2006.0,30.393939393939394
1-7429,18,17,1-7429,33,1,1,2,1001.3765423595905,30.344743707866378
1-3491,21,20,1-3491,33,0,1,1,1000.1882711797953,30.308735490296826
1-8126,3,2,1-8126,34,4,1,2,1004.3765423595905,29.540486539987956
1-9100,2,1,1-9100,142,10,4,17,4013.2006100565195,28.261976127158587
1-19093,10,11,1-19093,36,6,1,8,1007.5061694383621,27.98628248439895
1-9399,23,23,1-9399,38,17,1,0,1017.0,26.763157894736842
1-9543,20,8,1-9543,39,11,1,12,1013.2592541575432,25.98100651686008
1-8990,15,15,1-8990,40,5,1,14,1007.6357965171337,25.190894912928343
