Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,8,1-10981,34,9,1,6,1013.6605824232101,29.81354654185912
MLG24,20,20,MLG24,49,5,1,7,1010.4373461604118,20.621170329804322
1-4874,15,8,1-4874,224,36,4,28,4057.7493846416473,18.114952610007354
MLG26,22,20,MLG26,155,12,2,20,2027.5352747440338,13.08087274028409
1-1887,18,16,1-1887,119,40,1,33,1065.6332033276558,8.954900868299628
1-6511,18,16,1-6511,144,54,1,27,1074.9726209044456,7.465087645169762
1-0918,6,8,1-0918,179,19,1,19,1033.7585110068321,5.775187212328671
MLG13,1,17,MLG13,225,24,1,14,1034.8746923208237,4.599443076981439
1-8371,22,20,1-8371,255,17,1,8,1023.2141098976135,4.012604352539661
MLG15,1,17,MLG15,559,59,2,87,2126.578445136547,3.8042548213533935
MLG11,18,16,MLG11,493,11,1,19,1025.7585110068321,2.080646066950978
MLG08,1,17,MLG08,532,59,1,48,1096.2846593856812,2.060685449973085
MLG12,18,16,MLG12,569,35,1,39,1065.293785750866,1.8722210645885167
1-0529,17,11,1-0529,124,44,0,73,100.70375281572342,0.8121270388364792
1-19093,3,7,1-19093,36,14,0,14,24.87469232082367,0.6909636755784353
1-0447,7,15,1-0447,65,5,0,51,44.614950597286224,0.686383855342865
1-7472,11,3,1-7472,12,2,0,8,8.214109897613525,0.6845091581344604
P1-0004,2,14,P1-0004,60,30,0,14,40.87469232082367,0.6812448720137279
1-6166,7,15,1-6166,117,9,0,91,79.68550008535385,0.6810726503021697
1-8061,19,2,1-8061,55,22,0,19,36.75851100683212,0.668336563760584
1-5199,17,11,1-5199,3,2,0,0,2.0,0.6666666666666666
1-9291,8,9,1-9291,78,27,0,31,51.07967585325241,0.6548676391442617
1-7464,14,5,1-7464,48,14,0,22,31.088802218437195,0.6476833795507749
1-19069,20,6,1-19069,11,4,0,4,7.107054948806763,0.6460959044369784
1-2292,6,8,1-2292,252,39,0,157,160.95190674066544,0.6386980426216883
1-10622,18,16,1-10622,4,1,0,2,2.5535274744033813,0.6383818686008453
1-5221,10,2,1-5221,21,10,0,4,13.107054948806763,0.624145473752703
1-5515,11,3,1-5515,30,8,0,13,18.09792858362198,0.6032642861207326
1-8916,18,16,1-8916,61,15,0,28,36.74938464164734,0.6024489285515957
1-9135,20,6,1-9135,21,11,0,2,12.553527474403381,0.5977870225906372
1-3081,7,15,1-3081,42,1,0,31,25.07967585325241,0.5971351393631527
1-7655,4,13,1-7655,38,14,0,11,22.544401109218597,0.5932737134004894
1-18987,4,13,1-18987,34,10,0,13,20.09792858362198,0.5911155465771171
MLG83,18,16,MLG83,88,28,0,30,51.30291211605072,0.5829876376823946
1-3356,4,13,1-3356,28,7,0,12,16.321164846420288,0.5828987445150103
1-11132,20,6,1-11132,34,4,0,20,19.535274744033813,0.5745669042362886
MLG82,20,6,MLG82,71,26,0,18,39.98174726963043,0.5631232009807103
1-3077,1,17,1-3077,41,0,0,29,22.52614837884903,0.5494182531426592
