i,j,count
24,8,0
24,9,0
24,10,0
24,11,0
24,12,0
24,13,0
24,14,0
24,15,0
24,16,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
24,22,0
24,23,0
24,24,0
