Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG45,21,21,MLG45,70,15,1,6,1016.8270047307014,14.52610006758145
MLG59,2,2,MLG59,71,17,1,9,1019.7405070960522,14.362542353465523
1-8285,7,21,1-8285,72,7,1,12,1010.6540094614029,14.036861242519485
MLG38,7,7,MLG38,77,11,1,22,1017.6990173459053,13.216870355141626
1-18028,7,7,1-18028,309,83,1,50,1098.225039422512,3.5541263411731783
MLG56,2,2,MLG56,511,56,1,23,1063.0035181343555,2.0802417184625352
1-0008,10,12,1-0008,230,133,0,34,143.3530268073082,0.6232740295969922
1-8573,22,11,1-8573,184,92,0,26,99.91702049970627,0.5430272853244906
1-3587,14,10,1-3587,46,17,0,13,20.958510249853134,0.4556197880402855
1-10785,17,13,1-10785,279,88,0,72,109.92405676841736,0.3939930350122486
1-9379,19,23,1-9379,58,20,0,7,22.131505519151688,0.3815776813646843
1-0303,17,13,1-0303,212,55,0,79,79.05556228756905,0.3729035956960804
1-2382,7,7,1-2382,139,45,0,18,50.48101419210434,0.3631727639719737
MLG75,9,20,MLG75,185,47,0,60,65.27004730701447,0.35281106652440253
1-7140,16,12,1-7140,397,124,0,38,135.57102996110916,0.3414887404561944
1-7682,7,7,1-7682,141,41,0,23,48.003518134355545,0.34045048322237975
MLG44,8,8,MLG44,59,12,0,26,19.91702049970627,0.3375766186390893
1-1317,6,6,1-1317,414,118,0,71,139.61955597996712,0.3372453042994375
1-7268,21,21,1-7268,70,17,0,21,23.394516557455063,0.3342073793922152
1-8627,14,10,1-8627,25,5,0,11,8.349508672952652,0.3339803469181061
1-1580,13,9,1-1580,400,44,0,287,131.3917262852192,0.328479315713048
1-3596,7,7,1-3596,223,48,0,76,71.14205992221832,0.3190226902341629
MLG30,16,12,MLG30,208,63,0,11,66.34950867295265,0.3189880224661185
1-1989,21,21,1-1989,46,8,0,21,14.394516557455063,0.31292427298815356
1-3265,9,20,1-3265,19,5,0,3,5.913502365350723,0.31123696659740646
P-16616,3,3,P-16616,28,5,0,12,8.654009461402893,0.30907176647867474
1-5002,3,3,1-5002,45,10,0,12,13.654009461402893,0.30342243247561984
1-7496,4,20,1-7496,246,58,0,52,73.83404099941254,0.30013837804639243
MLG58,10,19,MLG58,71,17,0,13,20.958510249853134,0.2951902852091991
1-1204,13,9,1-1204,39,9,0,8,11.436006307601929,0.29323093096415204
1-7005,20,22,1-7005,285,56,0,83,81.27356544137001,0.2851704050574386
MLG40,9,8,MLG40,51,9,0,18,14.48101419210434,0.28394145474714394
1-6858,9,20,1-6858,23,5,0,5,6.5225039422512054,0.28358712792396545
1-9283,21,21,1-9283,235,49,0,56,66.0520441532135,0.28107252831154683
MLG51,5,5,MLG51,248,62,0,25,69.61251971125603,0.2806956439970001
