Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,2,MLG59,71,17,1,11,1023.2073511481285,14.411371142931387
MLG38,7,7,MLG38,77,6,1,13,1013.3359604477882,13.160207278542705
1-18028,7,7,1-18028,309,3,1,137,1080.3097370266914,3.4961480162676097
MLG56,2,2,MLG56,511,56,1,31,1073.4934441447258,2.1007699494025944
1-0008,10,17,1-0008,230,133,0,9,138.07874184846878,0.6003423558629077
1-8573,22,16,1-8573,184,92,0,26,106.67192089557648,0.5797387005194373
1-1580,13,14,1-1580,400,41,0,284,201.26252055168152,0.5031563013792038
MLG44,8,8,MLG44,59,25,0,7,28.95013254880905,0.49068021269167883
1-3587,14,15,1-3587,46,17,0,9,22.07874184846878,0.4799726488797561
1-5172,8,19,1-5172,120,16,0,72,56.629934787750244,0.47191612323125204
MLG40,9,8,MLG40,51,19,0,8,23.514437198638916,0.46106739605174346
1-9379,19,20,1-9379,58,20,0,10,25.643046498298645,0.44212149134997664
1-7682,7,7,1-7682,141,47,0,27,62.23622554540634,0.4413916705347968
1-10785,17,18,1-10785,279,90,0,58,122.72966969013214,0.43989128921194315
1-0303,17,18,1-0303,212,83,0,18,93.15748369693756,0.43942209291008283
1-4417,16,17,1-4417,151,32,0,60,65.85827898979187,0.43614754297875413
P-16616,3,3,P-16616,28,6,0,11,12.20735114812851,0.43597682671887533
1-0129,18,19,1-0129,142,24,0,61,58.422583639621735,0.41142664534944884
MLG30,16,17,MLG30,208,63,0,39,85.00788134336472,0.40869173722771496
1-7140,16,17,1-7140,397,124,0,67,161.80841153860092,0.4075778628176346
1-8627,14,15,1-8627,25,5,0,9,10.07874184846878,0.40314967393875123
1-2382,7,7,1-2382,139,35,0,37,55.87927204370499,0.4020091513935611
1-5002,3,3,1-5002,45,13,0,9,18.07874184846878,0.4017498188548618
1-9277,20,6,1-9277,48,9,0,18,19.15748369693756,0.3991142436861992
1-8067,6,9,1-8067,322,78,0,89,128.22311383485794,0.39820842805856504
