Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,2,MLG59,71,12,1,11,1016.6760324537754,14.319380738785568
1-8285,7,14,1-8285,72,3,1,13,1008.5262201726437,14.00730861350894
MLG38,7,14,MLG38,77,14,1,11,1018.6760324537754,13.229558863036043
1-3596,7,14,1-3596,223,40,1,70,1069.756570160389,4.797114664396363
1-18028,7,14,1-18028,309,11,1,84,1046.7078841924667,3.3874041559626753
MLG56,2,2,MLG56,511,74,1,31,1087.177909642458,2.1275497253277065
1-0008,10,6,1-0008,230,123,0,37,138.72847279906273,0.6031672730394032
1-8573,22,7,1-8573,184,90,0,20,98.50187718868256,0.5353362890689269
1-6611,3,5,1-6611,89,33,0,20,41.501877188682556,0.46631322683912985
1-3587,14,8,1-3587,46,17,0,9,20.82584473490715,0.4527357551066772
1-9379,19,20,1-9379,58,17,0,21,25.926971048116684,0.44701674220890836
MLG48,18,19,MLG48,159,56,0,33,70.02809736132622,0.44042828529135986
MLG44,8,15,MLG44,59,25,0,1,25.425093859434128,0.43093379422769706
1-9645,2,2,1-9645,69,22,0,13,27.52622017264366,0.3989307271397632
1-2423,16,6,1-2423,79,14,0,40,31.003754377365112,0.3924525870552546
1-5002,3,5,1-5002,45,15,0,6,17.550563156604767,0.39001251459121705
1-6858,9,13,1-6858,23,7,0,4,8.700375437736511,0.37827719294506573
1-1580,13,9,1-1580,400,29,0,287,151.00193765759468,0.3775048441439867
1-2382,7,14,1-2382,139,29,0,49,49.82959911227226,0.3584863245487213
1-17907,3,5,1-17907,119,32,0,25,42.627346485853195,0.3582129956794386
1-7682,7,14,1-7682,141,42,0,20,50.501877188682556,0.3581693417637061
1-8627,14,8,1-8627,25,5,0,9,8.82584473490715,0.353033789396286
MLG63,8,15,MLG63,380,125,0,14,130.9513140320778,0.3446087211370468
MLG40,9,15,MLG40,51,17,0,1,17.425093859434128,0.341668507047728
1-7866,11,11,1-7866,318,90,0,43,108.2790359556675,0.34050011306813677
