Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,2,MLG59,71,16,1,11,1025.6540101123974,14.445831128343626
1-8285,7,4,1-8285,72,15,1,7,1021.1434609806165,14.18254806917523
MLG38,7,7,MLG38,77,6,1,14,1018.286921961233,13.224505480016013
MLG51,5,4,MLG51,248,23,1,64,1079.1687861084938,4.351487040760055
1-18028,7,7,1-18028,309,4,1,142,1128.6244941782206,3.6525064536511995
MLG56,2,2,MLG56,511,53,1,32,1081.084393054247,2.1156250353312074
1-1989,21,6,1-1989,46,33,0,2,34.75527456589043,0.7555494470845746
1-1580,13,15,1-1580,400,40,0,286,291.0042629223317,0.7275106573058292
MLG60,14,14,MLG60,47,10,0,22,29.308020224794745,0.6235748983998882
MLG44,8,8,MLG44,59,25,0,12,35.53164739534259,0.6022313117854676
1-9770,10,16,1-9770,50,22,0,8,29.021098263561726,0.5804219652712345
1-3587,14,14,1-3587,46,17,0,11,26.654010112397373,0.5794350024434212
1-5002,3,3,1-5002,45,13,0,14,25.28692196123302,0.5619315991385115
1-5913,8,18,1-5913,14,6,0,2,7.755274565890431,0.553948183277888
MLG40,9,8,MLG40,51,17,0,11,26.654010112397373,0.5226276492626936
1-8627,14,14,1-8627,25,5,0,9,12.898735546506941,0.5159494218602777
1-7268,21,20,1-7268,70,27,0,10,35.77637282945216,0.511091040420745
1-7682,7,7,1-7682,141,37,0,38,70.3502167519182,0.4989377074604127
1-9277,20,5,1-9277,48,15,0,10,23.776372829452157,0.4953411006135866
1-6858,9,19,1-6858,23,5,0,7,11.14346098061651,0.4844983035050657
1-3083,5,4,1-3083,78,21,0,19,37.6751083759591,0.48301420994819355
1-4531,20,6,1-4531,94,9,0,41,44.983128600753844,0.47854392128461537
1-10785,17,10,1-10785,279,46,0,98,132.00845372863114,0.47314857967251306
1-10539,21,20,1-10539,63,4,0,28,28.57384392246604,0.45355307813438156
MLG32,10,18,MLG32,52,13,0,12,23.53164739534259,0.45253168067966515
1-7866,11,17,1-7866,318,91,0,56,140.14768784493208,0.440715999512365
1-9379,19,21,1-9379,58,15,0,12,25.53164739534259,0.4402008171610791
1-0303,17,10,1-0303,212,41,0,58,91.90296241082251,0.43350453967369107
1-2382,7,7,1-2382,139,23,0,42,59.86076588369906,0.430652991969058
P-16616,3,13,P-16616,28,12,0,0,12.0,0.42857142857142855
MLG68,15,13,MLG68,642,60,0,240,270.63294790685177,0.4215466478299872
1-5891,15,13,1-5891,96,8,0,36,39.594942186027765,0.4124473144377892
1-1827,4,5,1-1827,24,8,0,2,9.755274565890431,0.40646977357876796
MLG58,10,18,MLG58,71,13,0,18,28.797471093013883,0.40559818440864626
1-5172,8,22,1-5172,120,15,0,38,48.3502167519182,0.40291847293265165
1-17907,3,3,1-17907,119,14,0,38,47.3502167519182,0.39790098110855626
MLG55,11,17,MLG55,92,11,0,29,36.451481205411255,0.39621175223273103
1-7496,9,19,1-7496,246,36,0,70,97.4346098061651,0.3960756496185573
1-7496,4,19,1-7496,246,36,0,70,97.4346098061651,0.3960756496185573
MLG63,8,8,MLG63,380,132,0,19,148.6751083759591,0.39125028519989236
MLG50,11,17,MLG50,319,49,0,84,122.72153176739812,0.38470699613604425
1-8066,16,12,1-8066,86,3,0,34,32.839667620137334,0.381856600234155
1-3596,7,7,1-3596,223,21,0,73,85.06752165500075,0.38146870697309754
1-9491,21,20,1-9491,80,17,0,15,30.164559244178236,0.37705699055222797
1-6611,3,3,1-6611,89,15,0,21,33.43038294184953,0.3756222802455003
MLG64,8,8,MLG64,245,21,0,80,91.21098263561726,0.37228972504333574
1-7005,20,5,1-7005,285,79,0,29,104.45148120541126,0.36649642528214477
1-5043,18,22,1-5043,123,2,0,49,45.00422686431557,0.36588802328711845
1-0031,5,4,1-0031,13,3,0,2,4.755274565890431,0.3657903512223409
1-8067,6,9,1-8067,322,94,0,27,117.69620663952082,0.36551616968795286
1-1131,3,3,1-1131,138,13,0,42,49.86076588369906,0.3613098977079642
1-9630,18,22,1-9630,33,4,0,9,11.898735546506941,0.3605677438335437
1-2282,7,7,1-2282,219,14,0,73,78.06752165500075,0.35647270162100797
1-5981,5,4,1-5981,28,8,0,2,9.755274565890431,0.3484026630675154
1-1317,6,9,1-1317,414,72,0,81,143.08861991856247,0.34562468579362915
MLG30,16,12,MLG30,208,21,0,57,71.0253251278773,0.34146790926864085
1-18615,11,17,1-18615,22,3,0,5,7.3881864147260785,0.33582665521482175
MLG57,5,4,MLG57,629,144,0,76,210.7004335038364,0.33497684181849985
1-9971,14,6,1-9971,15,5,0,0,5.0,0.3333333333333333
1-3265,9,22,1-3265,19,1,0,6,6.265823697671294,0.32978019461427865
1-0027,9,19,1-0027,29,6,0,4,9.510549131780863,0.3279499700614091
1-3139,20,6,1-3139,93,9,0,24,30.063294790685177,0.3232612343084428
MLG75,9,19,MLG75,185,36,0,27,59.696206639520824,0.3226821980514639
1-7863,17,10,1-7863,351,53,0,64,109.1687861084938,0.3110221826452815
MLG45,21,20,MLG45,70,12,0,11,21.654010112397373,0.30934300160567674
1-19448,5,10,1-19448,45,4,0,11,13.654010112397373,0.30342244694216386
MLG41,8,8,MLG41,66,13,0,8,20.021098263561726,0.3033499736903292
1-5161,13,15,1-5161,12,1,0,3,3.632911848835647,0.30274265406963724
1-2297,6,20,1-2297,25,4,0,4,7.510549131780863,0.3004219652712345
1-5775,10,16,1-5775,244,67,0,7,73.14346098061651,0.2997682827074447
MLG84,14,14,MLG84,63,9,0,11,18.654010112397373,0.2960953986094821
1-8988,13,17,1-8988,29,5,0,4,8.510549131780863,0.2934672114407194
1-5803,9,18,1-5803,15,0,0,5,4.3881864147260785,0.29254576098173857
1-8222,18,22,1-8222,12,0,0,4,3.510549131780863,0.29254576098173857
1-7140,16,12,1-7140,397,14,0,116,115.80592482164502,0.291702581414723
1-1942,20,21,1-1942,34,2,0,9,9.898735546506941,0.2911392807796159
1-9997,9,19,1-9997,16,2,0,3,4.632911848835647,0.28955699055222794
MLG39,11,18,MLG39,23,4,0,3,6.632911848835647,0.28838747168850637
MLG69,14,14,MLG69,576,58,0,122,165.07174851931632,0.28658289673492415
1-1462,4,5,1-1462,192,38,0,19,54.6751083759591,0.2847661894581203
MLG67,21,5,MLG67,27,5,0,3,7.632911848835647,0.28270043884576473
1-5413,9,21,1-5413,39,11,0,0,11.0,0.28205128205128205
1-3141,18,22,1-3141,136,10,0,32,38.0843930542469,0.28003230186946254
1-7842,12,16,1-7842,21,5,0,1,5.877637282945216,0.2798874896640579
1-0003,12,20,1-0003,17,3,0,2,4.755274565890431,0.2797220332876724
1-1258,17,10,1-1258,435,57,0,72,120.18988437205553,0.27629858476334607
1-8573,15,15,1-8573,184,42,0,10,50.77637282945216,0.27595854798615305
1-4390,20,6,1-4390,45,1,0,13,12.409284678287804,0.275761881739729
1-1608,2,2,1-1608,307,51,0,37,83.47257946897298,0.27189765299339735
1-9417,6,9,1-9417,76,17,0,4,20.510549131780863,0.2698756464708008
1-7024,17,10,1-7024,498,61,0,83,133.8438944844529,0.26876284033022674
1-2400,22,24,1-2400,49,0,0,15,13.164559244178236,0.2686644743709844
MLG42,11,19,MLG42,14,2,0,2,3.7552745658904314,0.2682338975636022
1-7839,6,8,1-7839,24,2,0,5,6.3881864147260785,0.2661744339469199
1-6927,19,9,1-6927,179,33,0,16,47.04219652712345,0.2628055671906338
1-0272,14,14,1-0272,111,16,0,15,29.164559244178236,0.2627437769745787
1-9963,18,22,1-9963,116,5,0,29,30.451481205411255,0.26251276901216597
1-7004,14,14,1-7004,381,56,0,50,99.88186414726079,0.2621571237460913
1-3523,13,15,1-3523,543,89,0,59,140.78059969376773,0.25926445615795163
1-3108,18,22,1-3108,18,2,0,3,4.632911848835647,0.2573839916019804
1-11350,13,15,1-11350,100,9,0,19,25.6751083759591,0.256751083759591
