Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,2,MLG59,71,16,1,11,1022.6840763688087,14.404001075617025
MLG38,7,7,MLG38,77,5,1,13,1012.8993629813194,13.154537181575577
1-18028,7,7,1-18028,309,3,1,142,1089.2853494882584,3.525195305787244
MLG56,2,2,MLG56,511,55,1,31,1073.8369424939156,2.1014421575223396
1-1989,21,6,1-1989,46,33,0,2,34.21528661251068,0.7438105785328409
1-0008,10,13,1-0008,230,134,0,12,141.2917196750641,0.6143118246741917
1-3587,14,13,1-3587,46,18,0,15,27.11464959383011,0.589448904213698
1-1580,13,14,1-1580,400,55,0,277,223.31719583272934,0.5582929895818234
1-9379,19,17,1-9379,58,18,0,21,30.760509431362152,0.5303536108855543
1-7268,21,18,1-7268,70,27,0,16,36.72229290008545,0.524604184286935
1-8573,22,12,1-8573,184,92,0,2,93.21528661251068,0.5066048185462537
MLG44,8,8,MLG44,59,25,0,7,29.253503143787384,0.495822087182837
MLG60,14,13,MLG60,47,8,0,23,21.975796043872833,0.467570128593039
1-8627,14,13,1-8627,25,5,0,10,11.076433062553406,0.44305732250213625
P-16616,3,17,P-16616,28,8,0,7,12.253503143787384,0.43762511227812084
MLG40,9,8,MLG40,51,17,0,8,21.861146450042725,0.4286499303929946
1-7682,7,7,1-7682,141,44,0,27,60.406369268894196,0.4284139664460581
1-9277,20,6,1-9277,48,9,0,18,19.93757951259613,0.4153662398457527
1-6927,19,17,1-6927,179,42,0,53,74.20509523153305,0.41455360464543606
1-3523,13,14,1-3523,543,168,0,92,223.90318417549133,0.4123447222384739
1-5002,3,3,1-5002,45,13,0,9,18.468789756298065,0.410417550139957
MLG75,9,19,MLG75,185,44,0,52,75.59745192527771,0.4086348752717714
1-7004,14,13,1-7004,381,54,0,167,155.47643214464188,0.4080746250515535
MLG48,18,16,MLG48,159,52,0,21,64.76050943136215,0.4072988014551079
1-1258,17,15,1-1258,435,93,0,137,176.24713295698166,0.405165822889613
1-5803,9,19,1-5803,15,0,0,10,6.076433062553406,0.40509553750356037
1-10539,21,18,1-10539,63,9,0,27,25.406369268894196,0.40327570268086027
1-18613,17,15,1-18613,25,8,0,3,9.822929918766022,0.39291719675064085
1-6228,5,4,1-6228,48,3,0,26,18.798725962638855,0.3916401242216428
1-5775,10,20,1-5775,244,14,0,130,92.99362981319427,0.3811214336606323
1-8067,6,9,1-8067,322,78,0,72,121.75031805038452,0.3781065777962252
1-0303,17,15,1-0303,212,60,0,32,79.4445858001709,0.3747386122649571
1-4531,20,6,1-4531,94,9,0,42,34.521018862724304,0.36724488151834367
1-2382,7,7,1-2382,139,28,0,37,50.4828023314476,0.3631856282837957
1-5515,3,3,1-5515,29,5,0,9,10.468789756298065,0.36099275021717464
MLG32,10,20,MLG32,52,9,0,16,18.72229290008545,0.36004409423241246
1-5355,18,16,1-5355,53,9,0,16,18.72229290008545,0.3532508094355745
1-17657,13,14,1-17657,8,1,0,3,2.8229299187660217,0.3528662398457527
1-3589,20,6,1-3589,27,1,0,14,9.507006287574768,0.35211134398425065
1-9491,21,18,1-9491,80,16,0,20,28.15286612510681,0.35191082656383516
1-3083,5,4,1-3083,78,8,0,32,27.4445858001709,0.3518536641047551
MLG63,8,8,MLG63,380,125,0,14,133.50700628757477,0.3513342270725652
MLG58,10,20,MLG58,71,17,0,13,24.899362981319427,0.3506952532580201
1-8988,13,14,1-8988,29,4,0,10,10.076433062553406,0.3474632090535657
1-9938,6,9,1-9938,55,5,0,23,18.975796043872833,0.3450144735249606
1-9997,9,19,1-9997,16,3,0,4,5.430573225021362,0.33941082656383514
1-4390,20,6,1-4390,45,6,0,15,15.114649593830109,0.3358811020851135
1-6543,14,13,1-6543,12,4,0,0,4.0,0.3333333333333333
1-3176,4,5,1-3176,3,1,0,0,1.0,0.3333333333333333
1-19229,21,18,1-19229,38,9,0,6,12.645859837532043,0.33278578519821167
1-8578,4,5,1-8578,11,0,0,6,3.6458598375320435,0.33144180341200397
MLG43,7,7,MLG43,14,4,0,1,4.607643306255341,0.3291173790182386
1-9457,4,5,1-9457,11,3,0,1,3.6076433062553406,0.32796757329594006
1-3265,9,19,1-3265,19,5,0,2,6.215286612510681,0.32712034802687795
1-8066,16,11,1-8066,86,3,0,41,27.913375556468964,0.32457413437754606
1-0272,14,13,1-0272,111,15,0,34,35.65987241268158,0.3212601118259602
1-8427,21,18,1-8427,189,29,0,52,60.59745192527771,0.32062143875808313
1-9887,13,14,1-9887,36,3,0,14,11.507006287574768,0.31963906354374355
MLG68,15,12,MLG68,642,59,0,240,204.83439350128174,0.31905668769670054
MLG10,2,2,MLG10,60,10,0,15,19.11464959383011,0.31857749323050183
1-6611,3,3,1-6611,89,15,0,21,27.760509431362152,0.3119158363074399
1-0027,9,19,1-0027,29,6,0,5,9.038216531276703,0.3116626390095415
1-5891,15,12,1-5891,96,8,0,36,29.87515902519226,0.31119957317908603
1-1204,13,14,1-1204,39,6,0,10,12.076433062553406,0.3096521298090617
1-5282,10,20,1-5282,17,4,0,2,5.215286612510681,0.3067815654418048
1-7024,17,15,1-7024,498,129,0,39,152.69808894395828,0.30662266856216525
1-7608,7,7,1-7608,4,0,0,2,1.2152866125106812,0.3038216531276703
1-4355,13,14,1-4355,49,10,0,8,14.861146450042725,0.30328870306209643
1-4855,21,18,1-4855,22,3,0,6,6.6458598375320435,0.30208453806963836
1-5913,8,8,1-5913,14,3,0,2,4.215286612510681,0.3010919008936201
1-9630,18,16,1-9630,33,5,0,8,9.861146450042725,0.2988226196982644
1-17907,3,3,1-17907,119,13,0,37,35.4828023314476,0.29817480950796305
1-9971,14,13,1-9971,15,2,0,4,4.430573225021362,0.2953715483347575
1-3596,7,7,1-3596,223,32,0,55,65.42038184404373,0.2933649410046804
1-7005,20,6,1-7005,285,17,0,109,83.23312038183212,0.2920460364274811
1-4494,9,19,1-4494,16,1,0,6,4.6458598375320435,0.2903662398457527
1-9588,21,18,1-9588,14,1,0,5,4.038216531276703,0.2884440379483359
1-9283,21,18,1-9283,235,22,0,75,67.57324796915054,0.28754573603893846
1-7866,11,22,1-7866,318,27,0,106,91.4101904630661,0.2874534291291387
1-18004,14,13,1-18004,12,1,0,4,3.4305732250213623,0.2858811020851135
1-5172,8,16,1-5172,120,16,0,30,34.22929918766022,0.2852441598971685
1-9995,16,11,1-9995,24,5,0,3,6.822929918766022,0.2842887466152509
MLG14,19,17,MLG14,232,50,0,25,65.19108265638351,0.28099604593268757
1-6181,16,11,1-6181,659,48,0,224,184.1121006011963,0.27938103277875004
1-1942,20,3,1-1942,34,4,0,9,9.468789756298065,0.2784938163617078
1-6561,18,16,1-6561,65,15,0,5,18.038216531276703,0.27751102355810314
MLG41,8,8,MLG41,66,11,0,12,18.291719675064087,0.27714726780400134
1-8023,5,4,1-8023,16,2,0,4,4.430573225021362,0.27691082656383514
1-1131,3,3,1-1131,138,12,0,43,38.128662168979645,0.2762946533984032
1-8910,3,3,1-8910,137,15,0,37,37.4828023314476,0.2735970973098365
1-0129,18,16,1-0129,142,24,0,24,38.583439350128174,0.27171436162062096
1-7496,9,19,1-7496,246,40,0,44,66.73630547523499,0.27128579461477637
1-6858,9,19,1-6858,23,5,0,2,6.215286612510681,0.2702298527178557
1-9651,17,15,1-9651,38,6,0,7,10.253503143787384,0.269829030099668
1-7496,4,19,1-7496,246,42,0,40,66.30573225021362,0.2695354969520879
