Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,5,MLG59,71,14,1,19,1022.4295730432495,14.40041652173591
1-8285,7,14,1-8285,72,3,1,14,1009.2112643476576,14.016823115939689
MLG38,7,14,MLG38,77,14,1,10,1018.436617391184,13.226449576508882
1-3596,7,14,1-3596,223,40,1,70,1071.0563217382878,4.802943146808466
1-18028,7,14,1-18028,309,11,1,88,1050.042233042419,3.398194928939867
MLG56,2,5,MLG56,511,97,1,99,1140.9225121727213,2.2327250727450516
MLG44,8,15,MLG44,59,26,0,7,29.10563217382878,0.49331579955642
1-9379,19,20,1-9379,58,17,0,23,27.204219999723136,0.46903827585729546
1-3587,14,8,1-3587,46,17,0,10,21.436617391183972,0.46601342154747766
P-16616,3,7,P-16616,28,12,0,2,12.887323478236794,0.46026155279417125
1-9491,21,2,1-9491,80,30,0,13,35.767602608539164,0.44709503260673955
MLG48,18,21,MLG48,159,56,0,33,70.64083739090711,0.4442819961692271
1-1608,2,5,1-1608,307,46,0,197,133.40136260632426,0.4345321257534992
1-1390,19,20,1-1390,98,17,0,56,41.845057390630245,0.42699038153704333
1-8067,6,16,1-8067,322,101,0,80,136.49293912947178,0.42389111530891854
1-8023,5,5,1-8023,16,5,0,4,6.774646956473589,0.4234154347795993
1-8910,3,3,1-8910,137,42,0,30,55.30985217355192,0.4037215487120578
MLG68,15,7,MLG68,642,61,0,444,257.9858121685684,0.4018470594525987
1-1580,13,9,1-1580,400,29,0,289,157.2182426052168,0.393045606513042
1-2423,16,6,1-2423,79,15,0,36,30.9718226082623,0.3920483874463582
MLG40,9,15,MLG40,51,17,0,5,19.218308695591986,0.37682958226650953
1-2545,15,7,1-2545,145,28,0,60,54.619704347103834,0.376687616186923
MLG63,8,15,MLG63,380,128,0,32,142.1971756517887,0.3742030938204966
MLG60,14,8,MLG60,47,9,0,18,16.98591130413115,0.3614023681730032
1-8627,14,8,1-8627,25,5,0,9,8.992955652065575,0.359718226082623
1-2382,7,14,1-2382,139,28,0,49,49.739425216801465,0.3578375914877803
1-6858,9,13,1-6858,23,6,0,5,8.218308695591986,0.35731776937356463
1-1350,21,2,1-1350,195,41,0,63,68.95068956445903,0.3535932798177386
1-6611,3,3,1-6611,89,27,0,10,31.436617391183972,0.3532204201256626
1-7682,7,14,1-7682,141,42,0,17,49.54224956501275,0.351363472092289
1-6927,19,20,1-6927,179,36,0,59,62.17604260798544,0.3473521933407008
1-7866,11,11,1-7866,318,89,0,45,108.96477826032788,0.3426565354098361
1-19286,1,4,1-19286,40,7,0,15,13.654926086775959,0.34137315216939895
MLG51,5,17,MLG51,248,63,0,46,83.40843999944627,0.3363243548364769
MLG65,8,15,MLG65,201,35,0,71,66.4999834774062,0.3308456889423194
1-8084,1,4,1-8084,82,10,0,38,26.859146086499095,0.3275505620304768
MLG57,5,17,MLG57,629,94,0,252,205.8027582578361,0.3271903946865439
1-3083,5,17,1-3083,78,16,0,21,25.316896521486342,0.32457559642931205
1-1131,3,3,1-1131,138,27,0,40,44.74646956473589,0.32424977945460787
1-8573,22,7,1-8573,184,30,0,64,58.39435130357742,0.31736060491074686
MLG32,10,12,MLG32,52,12,0,10,16.436617391183972,0.31608879598430717
1-5002,3,3,1-5002,45,8,0,14,14.211264347657561,0.3158058743923903
1-0008,10,5,1-0008,230,14,0,124,69.01405565068126,0.3000611115247011
1-6693,1,4,1-6693,98,11,0,41,29.190131303854287,0.2978584826923907
1-6878,22,1,1-6878,167,38,0,26,49.53520521707833,0.2966179953118463
1-9286,2,9,1-9286,81,14,0,22,23.76055826060474,0.2933402254395647
1-18377,4,18,1-18377,14,1,0,7,4.105632173828781,0.29325944098777007
1-7122,21,2,1-7122,197,36,0,49,57.739425216801465,0.29309352901929675
1-8066,16,10,1-8066,86,11,0,32,25.19717565178871,0.2929904145556827
MLG58,10,12,MLG58,71,13,0,17,20.542249565012753,0.2893274586621514
1-10060,19,20,1-10060,36,5,0,12,10.323940869420767,0.286776135261688
1-0292,19,20,1-0292,99,14,0,32,28.19717565178871,0.28481995607867383
MLG50,11,11,MLG50,319,52,0,86,90.15490956418216,0.2826172713610726
MLG14,19,20,MLG14,232,46,0,44,65.52111652120948,0.28241860569486843
MLG41,8,15,MLG41,66,11,0,17,18.542249565012753,0.280943175227466
1-1462,4,18,1-1462,192,8,0,101,52.80983565095812,0.2750512273487402
1-11329,21,2,1-11329,14,2,0,4,3.774646956473589,0.2696176397481135
1-5799,4,18,1-5799,7,1,0,2,1.8873234782367945,0.2696176397481135
1-9496,1,4,1-9496,39,6,0,10,10.436617391183972,0.26760557413292235
1-1317,6,16,1-1317,414,53,0,130,110.67602608539164,0.2673333963415257
1-9761,3,18,1-9761,35,4,0,12,9.323940869420767,0.26639831055487906
1-18558,15,7,1-18558,307,72,0,22,81.76055826060474,0.26632103667949425
MLG39,11,11,MLG39,23,3,0,7,6.105632173828781,0.2654622684273383
1-3068,2,3,1-3068,180,45,0,6,47.66197043471038,0.2647887246372799
1-5355,18,21,1-5355,53,10,0,9,13.992955652065575,0.2640180311710486
1-2034,1,4,1-2034,16,2,0,5,4.218308695591986,0.26364429347449914
1-6181,16,6,1-6181,659,76,0,219,173.161920866929,0.26276467506362516
1-9938,6,16,1-9938,55,10,0,10,14.436617391183972,0.2624839525669813
1-5775,10,10,1-5775,244,60,0,9,63.992955652065575,0.2622662116887933
1-5891,15,7,1-5891,96,8,0,38,24.859146086499095,0.25894943840103224
1-6561,18,21,1-6561,65,15,0,4,16.77464695647359,0.2580714916380552
1-5981,5,17,1-5981,28,5,0,5,7.218308695591986,0.2577967391282852
MLG29,9,13,MLG29,164,33,0,20,41.873234782367945,0.2553246023315119
MLG45,21,2,MLG45,70,16,0,4,17.77464695647359,0.2539235279496227
1-5530,1,4,1-5530,7,0,0,4,1.774646956473589,0.25352099378194126
1-17907,3,3,1-17907,119,27,0,7,30.10563217382878,0.25298850566242675
1-5980,1,4,1-5980,29,2,0,12,7.323940869420767,0.25254968515244025
1-4020,2,17,1-4020,37,8,0,3,9.330985217355192,0.2521887896582484
1-9971,14,8,1-9971,15,2,0,4,3.774646956473589,0.2516431304315726
1-6296,16,6,1-6296,254,25,0,87,63.59857130330056,0.2503880759972463
1-18994,11,9,1-18994,28,7,0,0,7.0,0.25
72-12171,4,18,72-12171,19,2,0,6,4.661970434710383,0.24536686498475702
1-6098,1,4,1-6098,1327,142,0,413,325.23229825589806,0.2450883935613399
MLG55,11,11,MLG55,92,9,0,30,22.309852173551917,0.2424983931907817
1-3509,16,6,1-3509,35,6,0,5,8.218308695591986,0.23480881987405675
1-0053,1,4,1-0053,142,19,0,32,33.19717565178871,0.23378292712527263
1-8573,15,7,1-8573,184,32,0,24,42.647881738841534,0.23178196597196485
1-6240,5,17,1-6240,698,119,0,96,161.59152695536613,0.23150648560940706
1-3523,13,9,1-3523,543,98,0,62,125.50702782534063,0.2311363311700564
1-2297,6,16,1-2297,25,4,0,4,5.774646956473589,0.23098587825894357
1-1005,1,4,1-1005,125,15,0,31,28.753513912670314,0.23002811130136253
1-5913,8,5,1-5913,14,1,0,5,3.218308695591986,0.22987919254228473
MLG64,8,15,MLG64,245,23,0,75,56.27463043387979,0.22969236911787672
1-7140,16,6,1-7140,397,57,0,76,90.71829217299819,0.2285095520730433
1-4531,20,19,1-4531,94,1,0,46,21.408439999446273,0.22774936169623694
1-7496,9,13,1-7496,246,32,0,54,55.95773391239345,0.22747046305850996
1-7496,4,13,1-7496,246,32,0,54,55.95773391239345,0.22747046305850996
1-3447,20,19,1-3447,110,4,0,47,24.85210173856467,0.22592819762331517
1-9831,6,16,1-9831,132,23,0,15,29.65492608677596,0.22465853096042393
1-7005,20,19,1-7005,285,12,0,117,63.90842347685248,0.22424008237492096
1-2294,6,16,1-2294,75,15,0,4,16.77464695647359,0.22366195941964787
MLG13,4,18,MLG13,140,14,0,39,31.302807825617492,0.22359148446869637
1-4926,15,7,1-4926,4,0,0,2,0.8873234782367945,0.22183086955919862
MLG84,14,8,MLG84,63,9,0,11,13.88027913030237,0.22032189095718047
MLG10,2,5,MLG10,60,11,0,5,13.218308695591986,0.2203051449265331
1-7614,8,7,1-7614,72,14,0,4,15.774646956473589,0.21909231883991095
MLG31,7,14,MLG31,33,5,0,5,7.218308695591986,0.2187366271391511
1-9283,21,2,1-9283,235,34,0,39,51.30280782561749,0.2183098205345425
1-9740,13,10,1-9740,34,6,0,3,7.330985217355192,0.2156172122751527
1-1957,12,10,1-1957,47,7,0,7,10.10563217382878,0.21501345050699533
1-10468,6,16,1-10468,549,77,0,90,116.92955652065575,0.21298644174982834
1-4417,16,6,1-4417,151,21,0,25,32.09154347795993,0.21252677799973463
1-4319,6,16,1-4319,163,19,0,35,34.5281608691439,0.2118292077861589
1-9610,12,10,1-9610,49,9,0,3,10.330985217355192,0.2108364330072488
1-6914,21,2,1-6914,73,6,0,21,15.316896521486342,0.20982050029433344
1-0129,18,21,1-0129,142,24,0,13,29.767602608539164,0.20963100428548706
1-8042,13,9,1-8042,52,6,0,11,10.88027913030237,0.20923613712119943
1-2282,7,14,1-2282,219,22,0,53,45.51407217327505,0.2078268135765984
1-1183,10,12,1-1183,45,7,0,5,9.218308695591986,0.20485130434648857
1-9394,12,10,1-9394,117,19,0,11,23.88027913030237,0.20410494983164418
1-9808,16,6,1-9808,74,4,0,25,15.091543477959931,0.20393977672918825
1-5161,13,2,1-5161,12,2,0,1,2.4436617391183972,0.20363847825986645
MLG02,16,6,MLG02,320,19,0,104,65.14082086831331,0.2035650652134791
1-5425,5,16,1-5425,17,3,0,1,3.4436617391183972,0.20256833759519985
1-8074,10,12,1-8074,145,24,0,12,29.323940869420767,0.20223407496152254
1-9404,6,16,1-9404,100,14,0,14,20.21126434765756,0.20211264347657562
1-9156,12,10,1-9156,268,34,0,45,53.964778260327876,0.20136111291167116
1-7042,14,8,1-7042,117,20,0,8,23.549293912947178,0.20127601634997588
1-0272,14,8,1-0272,111,17,0,12,22.323940869420767,0.2011165844091961
1-2103,10,12,1-2103,26,3,0,5,5.218308695591986,0.20070418059969178
1-9277,20,19,1-9277,48,2,0,17,9.542249565012753,0.1987968659377657
MLG30,16,6,MLG30,208,28,0,30,41.30985217355192,0.1986050585266919
MLG75,9,13,MLG75,185,26,0,24,36.647881738841534,0.19809665804779208
1-11350,13,9,1-11350,100,10,0,22,19.76055826060474,0.19760558260604738
1-4700,22,8,1-4700,31,3,0,7,6.105632173828781,0.19695587657512195
1-7004,14,8,1-7004,381,54,0,46,74.40843999944627,0.1952977427806989
1-8988,13,14,1-8988,29,3,0,6,5.661970434710383,0.19524035981759943
