Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,2,MLG59,71,12,1,11,1020.3474605679512,14.371090993914805
1-8285,7,15,1-8285,72,8,1,2,1009.5177201032639,14.021079445878664
MLG38,7,15,MLG38,77,11,1,11,1019.3474605679512,13.238278708674692
1-3596,7,15,1-3596,223,48,1,26,1067.7303613424301,4.788028526199239
1-18028,7,15,1-18028,309,83,1,9,1089.8297404646873,3.5269570888824835
MLG56,2,2,MLG56,511,74,1,31,1097.5246616005898,2.1477977722125043
1-1580,13,9,1-1580,400,29,0,287,246.7928348183632,0.616982087045908
1-9379,19,20,1-9379,58,17,0,21,32.93606108427048,0.5678631221425945
1-2423,16,6,1-2423,79,14,0,40,44.3544020652771,0.5614481274085709
1-0008,10,6,1-0008,230,123,0,3,125.27658015489578,0.5446807832821555
1-6611,3,5,1-6611,89,33,0,20,48.17720103263855,0.5413168655352646
1-8573,22,7,1-8573,184,92,0,6,96.55316030979156,0.5247454364662585
1-3587,14,8,1-3587,46,17,0,9,23.829740464687347,0.5180378361888553
MLG48,18,19,MLG48,159,56,0,33,81.04238170385361,0.5097005138607145
1-8627,14,8,1-8627,25,5,0,9,11.829740464687347,0.4731896185874939
1-5891,15,7,1-5891,96,8,0,47,43.66642242670059,0.4548585669447978
MLG68,15,7,MLG68,642,59,0,295,282.8637152314186,0.44059768727635296
1-5002,3,5,1-5002,45,15,0,6,19.553160309791565,0.43451467355092366
1-5981,5,11,1-5981,28,7,0,6,11.553160309791565,0.4126128682068416
MLG60,14,8,MLG60,47,8,0,15,19.382900774478912,0.4124021441378492
1-17907,3,5,1-17907,119,30,0,25,48.97150129079819,0.4115252209310772
1-9995,16,6,1-9995,24,9,0,1,9.758860051631927,0.406619168817997
1-18613,17,18,1-18613,25,4,0,8,10.07088041305542,0.4028352165222168
1-6927,19,20,1-6927,179,37,0,46,71.90756237506866,0.4017182255590428
MLG40,9,14,MLG40,51,6,0,19,20.418340981006622,0.4003596270785612
1-0292,19,20,1-0292,99,13,0,35,39.56010180711746,0.39959698795068144
1-9491,21,22,1-9491,80,9,0,30,31.765801548957825,0.3970725193619728
