Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG45,21,19,MLG45,70,6,1,8,1011.4896512031555,14.44985216004508
MLG59,2,2,MLG59,71,10,1,11,1017.5482704043388,14.331665780342801
1-8285,7,19,1-8285,72,5,1,11,1012.5482704043388,14.063170422282484
MLG38,7,13,MLG38,77,11,1,14,1020.6068896055222,13.254634929941846
1-18028,7,13,1-18028,309,139,1,16,1149.979302406311,3.721615865392592
MLG56,2,2,MLG56,511,71,1,31,1092.2723984122276,2.1375193706697213
1-7682,7,13,1-7682,141,42,0,70,90.03444802761078,0.6385421845929843
MLG48,18,16,MLG48,159,55,0,56,93.42755842208862,0.5875947070571611
1-1833,12,10,1-1833,124,8,0,90,69.75857603549957,0.5625691615766094
1-1580,13,9,1-1580,400,30,0,284,224.88261771202087,0.5622065442800522
1-9379,19,17,1-9379,58,18,0,20,31.724128007888794,0.5469677242739447
MLG44,8,14,MLG44,59,10,0,31,31.27239841222763,0.5300406510547057
1-6611,3,5,1-6611,89,33,0,18,45.351715207099915,0.5095698337876395
1-2423,16,6,1-2423,79,12,0,40,39.44825601577759,0.49934501285794414
1-7024,17,15,1-7024,498,98,0,203,237.29989928007126,0.47650582184753265
1-8627,14,8,1-8627,25,5,0,10,11.862064003944397,0.4744825601577759
1-1224,6,12,1-1224,151,9,0,90,70.75857603549957,0.46859984129469917
MLG40,9,14,MLG40,51,10,0,20,23.724128007888794,0.4651789805468391
1-5002,3,5,1-5002,45,16,0,5,19.4310320019722,0.43180071115493773
1-9156,12,10,1-9156,268,38,0,111,114.1689104437828,0.42600339717829405
1-5891,15,7,1-5891,96,8,0,47,40.251700818538666,0.4192885501931111
1-5355,18,16,1-5355,53,9,0,19,22.037921607494354,0.4158098416508369
1-3587,14,8,1-3587,46,12,0,10,18.862064003944397,0.41004486965096515
MLG64,8,14,MLG64,245,73,0,40,100.44825601577759,0.4099928816970514
