Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,2,MLG59,71,16,1,11,1020.1093125641346,14.367736796677953
1-8285,7,7,1-8285,72,6,1,21,1013.8450512588024,14.081181267483366
MLG38,7,7,MLG38,77,6,1,13,1010.8564603030682,13.128005977961925
1-3596,7,7,1-3596,223,19,1,65,1043.2823015153408,4.6783959709208105
1-18028,7,7,1-18028,309,3,1,200,1077.7147738933563,3.487750077324778
MLG56,2,2,MLG56,511,55,1,31,1066.5807899534702,2.0872422503981807
1-1989,21,16,1-1989,46,7,0,56,27.92013669013977,0.6069594932639081
1-8573,22,9,1-8573,184,92,0,16,97.9771819114685,0.5324846843014592
MLG44,8,8,MLG44,59,25,0,13,29.85646030306816,0.5060417000520028
1-1183,10,18,1-1183,45,7,0,39,21.569380909204483,0.47931957576009965
1-7268,21,20,1-7268,70,27,0,13,31.85646030306816,0.4550922900438309
1-5913,8,18,1-5913,14,6,0,0,6.0,0.42857142857142855
MLG40,9,8,MLG40,51,17,0,13,21.85646030306816,0.42855804515819923
1-7682,7,7,1-7682,141,45,0,28,55.460068345069885,0.393333818050141
1-9379,19,21,1-9379,58,17,0,12,21.48288643360138,0.3703945936827824
1-5002,3,3,1-5002,45,13,0,9,16.362164825201035,0.3636036627822452
MLG63,8,8,MLG63,380,126,0,21,133.8450512588024,0.3522238191021116
1-3217,8,8,1-3217,5,1,0,2,1.7471477389335632,0.34942954778671265
1-1580,13,15,1-1580,400,30,0,286,136.84212666749954,0.3421053166687489
1-3587,14,14,1-3587,46,12,0,10,15.735738694667816,0.3420812759710395
1-7866,11,17,1-7866,318,90,0,44,106.43725025653839,0.33470833414005785
1-8627,14,14,1-8627,25,5,0,9,8.362164825201035,0.3344865930080414
1-4842,17,10,1-4842,6,2,0,0,2.0,0.3333333333333333
1-7839,6,8,1-7839,24,6,0,5,7.867869347333908,0.32782788947224617
1-10785,17,10,1-10785,279,54,0,99,90.98381307721138,0.3261068569075677
MLG32,10,18,MLG32,52,12,0,13,16.85646030306816,0.3241626981359262
1-2382,7,7,1-2382,139,28,0,38,42.1958070397377,0.3035669571204151
1-8067,6,9,1-8067,322,87,0,27,97.0864944756031,0.3015108524087053
1-0303,17,10,1-0303,212,42,0,58,63.667284429073334,0.30031737938242137
1-6858,9,19,1-6858,23,5,0,5,6.867869347333908,0.29860301510147425
1-4747,17,10,1-4747,25,5,0,6,7.24144321680069,0.2896577286720276
1-7496,4,19,1-7496,246,40,0,80,69.88590955734253,0.2840890632412298
1-0008,10,12,1-0008,230,61,0,11,65.1093125641346,0.2830839676701504
P-16616,3,22,P-16616,28,3,0,13,7.856460303068161,0.28058786796672003
1-5424,20,6,1-5424,5,1,0,1,1.3735738694667816,0.2747147738933563
1-8503,22,18,1-8503,16,4,0,1,4.373573869466782,0.27334836684167385
MLG58,10,18,MLG58,71,13,0,17,19.350755780935287,0.2725458560695111
MLG60,14,14,MLG60,47,6,0,18,12.724329650402069,0.27073041809366105
1-2297,6,9,1-2297,25,6,0,2,6.747147738933563,0.26988590955734254
1-9491,21,20,1-9491,80,14,0,20,21.471477389335632,0.2683934673666954
1-6611,3,3,1-6611,89,16,0,21,23.845051258802414,0.2679219242562069
MLG75,9,19,MLG75,185,39,0,28,49.460068345069885,0.26735172078416153
1-4531,20,6,1-4531,94,9,0,42,24.690102517604828,0.2626606650809024
1-10539,21,20,1-10539,63,6,0,28,16.460068345069885,0.2612709261122204
1-7496,9,19,1-7496,246,36,0,74,63.64446634054184,0.25871734284773107
1-4390,20,6,1-4390,45,6,0,15,11.603608042001724,0.25785795648892723
1-9997,9,4,1-9997,16,3,0,3,4.120721608400345,0.25754510052502155
MLG50,11,17,MLG50,319,50,0,86,82.12735277414322,0.2574525165333643
