Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG45,21,19,MLG45,70,6,1,9,1011.982941865921,14.456899169513157
MLG59,2,2,MLG59,71,12,1,11,1019.3124845027924,14.356513866236511
1-8285,7,19,1-8285,72,5,1,15,1014.971569776535,14.096827358007431
MLG38,7,13,MLG38,77,11,1,15,1020.971569776535,13.259371036058896
1-18028,7,13,1-18028,309,83,1,17,1094.3011124134064,3.541427548263451
MLG56,2,2,MLG56,511,74,1,31,1094.6079108715057,2.1420898451497177
1-7682,7,13,1-7682,141,41,0,89,100.16464734077454,0.7103875697927272
1-0008,10,6,1-0008,230,123,0,37,147.59653878211975,0.6417240816613902
MLG48,18,16,MLG48,159,56,0,56,93.22719383239746,0.5863345524050155
1-8573,22,7,1-8573,184,94,0,20,107.29542636871338,0.5831273172212683
1-1580,13,9,1-1580,400,29,0,287,219.789368391037,0.5494734209775924
1-1833,12,10,1-1833,124,8,0,88,66.49987602233887,0.5362893227607973
1-9379,19,17,1-9379,58,17,0,21,30.960197687149048,0.5337965118473974
1-6611,3,5,1-6611,89,33,0,20,46.29542636871338,0.5201733299855436
MLG44,8,14,MLG44,59,10,0,31,30.607910871505737,0.518778150364504
1-2423,16,6,1-2423,79,14,0,40,40.59085273742676,0.5138082624990729
1-3587,14,8,1-3587,46,17,0,9,22.98294186592102,0.4996291709982831
1-9697,11,11,1-9697,20,4,0,9,9.98294186592102,0.499147093296051
1-0033,11,11,1-0033,10,1,0,6,4.988627910614014,0.49886279106140136
1-18613,17,15,1-18613,25,9,0,5,12.323856592178345,0.4929542636871338
1-8398,14,8,1-8398,54,1,0,38,26.26131010055542,0.486320557417693
1-7024,17,15,1-7024,498,97,0,213,238.59629082679749,0.47910901772449294
MLG42,11,11,MLG42,14,4,0,4,6.659085273742676,0.47564894812447683
1-13247,11,11,1-13247,29,1,0,19,13.63065505027771,0.4700225879406107
1-1224,6,12,1-1224,151,11,0,89,70.16464734077454,0.4646665386806261
1-8767,7,13,1-8767,48,0,0,33,21.937453508377075,0.4570302814245224
MLG40,9,14,MLG40,51,10,0,20,23.29542636871338,0.4567730660532035
1-8627,14,8,1-8627,25,5,0,9,10.98294186592102,0.4393176746368408
