Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG45,21,19,MLG45,70,6,1,9,1013.3081929087639,14.475831327268056
MLG59,2,2,MLG59,71,12,1,11,1020.9322357773781,14.379327264470113
1-8285,7,19,1-8285,72,5,1,15,1017.1803215146065,14.127504465480646
MLG38,7,13,MLG38,77,11,1,15,1023.1803215146065,13.288056123566317
1-18028,7,13,1-18028,309,133,1,17,1146.8043643832207,3.7113409850589667
MLG56,2,2,MLG56,511,74,1,31,1099.17266446352,2.151022826738787
1-7682,7,13,1-7682,141,42,0,90,115.08192908763885,0.8161838942385734
1-1580,13,9,1-1580,400,30,0,286,262.23813021183014,0.6555953255295753
1-1833,12,10,1-1833,124,8,0,90,81.08192908763885,0.6538865249003133
MLG48,18,16,MLG48,159,56,0,56,101.47320032119751,0.6381962284352045
MLG44,8,14,MLG44,59,10,0,31,35.17266446352005,0.5961468553138991
1-9379,19,17,1-9379,58,17,0,21,34.052450120449066,0.5871112089732597
1-2423,16,6,1-2423,79,12,0,40,44.480857372283936,0.563048827497265
1-1224,6,12,1-1224,151,11,0,89,83.26990765333176,0.5514563420750448
1-7024,17,15,1-7024,498,97,0,213,269.96056550741196,0.5420894889707067
1-6611,3,5,1-6611,89,33,0,18,47.61638581752777,0.5350155709834581
1-8627,14,8,1-8627,25,5,0,10,13.120214343070984,0.5248085737228394
MLG40,9,14,MLG40,51,10,0,20,26.240428686141968,0.5145182095321954
1-5981,5,4,1-5981,28,4,0,12,13.74425721168518,0.49086632898875643
1-5891,15,7,1-5891,96,8,0,47,46.165007412433624,0.4808854938795169
1-7993,22,21,1-7993,24,0,0,14,11.368300080299377,0.47367917001247406
MLG68,15,7,MLG68,642,60,0,295,299.546323120594,0.4665830578202399
1-9156,12,10,1-9156,268,37,0,107,123.88629347085953,0.46226228907037137
MLG62,7,13,MLG62,525,25,0,268,242.62174439430237,0.4621366559891474
MLG63,8,14,MLG63,380,31,0,178,175.5398153066635,0.4619468823859566
1-5355,18,16,1-5355,53,9,0,19,24.42840725183487,0.4609133443742428
1-18377,4,3,1-18377,14,4,0,3,6.436064302921295,0.4597188787800925
1-8067,6,12,1-8067,322,61,0,103,144.63820773363113,0.4491869805392271
1-10696,10,23,1-10696,24,1,0,12,10.74425721168518,0.4476773838202159
1-5002,3,5,1-5002,45,15,0,6,19.87212860584259,0.4416028579076131
1-2382,7,13,1-2382,139,45,0,20,61.24042868614197,0.4405786236413091
MLG64,8,14,MLG64,245,73,0,41,106.29287880659103,0.4338484849248614
1-17907,3,5,1-17907,119,31,0,25,51.30053585767746,0.4310969399804829
MLG39,11,11,MLG39,23,5,0,6,9.87212860584259,0.4292229828627213
1-6927,19,17,1-6927,179,37,0,49,76.78905028104782,0.428989107715351
1-9667,16,6,1-9667,14,6,0,0,6.0,0.42857142857142855
