Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,2,MLG59,71,15,1,22,1023.0711836218834,14.409453290449061
1-8285,7,5,1-8285,72,2,1,5,1003.8343599140644,13.94214388769534
MLG38,7,5,MLG38,77,8,1,15,1013.5030797421932,13.162377658989522
1-3596,7,5,1-3596,223,21,1,35,1033.8405193984509,4.636056140800228
1-18028,7,5,1-18028,309,5,1,14,1010.1362077593803,3.2690492160497744
MLG56,2,2,MLG56,511,56,1,31,1067.3730314671993,2.0887926251804294
1-0008,10,14,1-0008,230,130,0,26,139.53867155313492,0.6066898763179779
1-8573,22,13,1-8573,184,92,0,20,99.33743965625763,0.5398773894361828
1-4417,16,14,1-4417,151,75,0,17,81.23682370781898,0.5379922099855562
1-3587,14,12,1-3587,46,18,0,11,22.035591810941696,0.47903460458568903
1-5172,8,15,1-5172,120,44,0,34,56.47364741563797,0.47061372846364974
1-5043,18,15,1-5043,123,50,0,19,56.97056767344475,0.4631753469385752
1-6561,18,15,1-6561,65,22,0,22,30.071183621883392,0.4626335941828214
1-0129,18,15,1-0129,142,59,0,14,64.13620775938034,0.45166343492521366
1-3509,16,11,1-3509,35,14,0,3,15.100615948438644,0.4314461699553898
1-9379,19,17,1-9379,58,17,0,18,23.603695690631866,0.4069602705281356
1-7682,7,5,1-7682,141,45,0,25,54.17179957032204,0.3841971600732059
MLG48,18,15,MLG48,159,54,0,19,60.97056767344475,0.38346268977009274
1-9270,18,15,1-9270,128,35,0,34,47.47364741563797,0.37088787043467164
P-16616,3,3,P-16616,28,4,0,16,9.869951725006104,0.35249827589307514
1-6927,19,17,1-6927,179,44,0,50,62.34359914064407,0.34828826335555346
MLG65,8,6,MLG65,201,39,0,84,69.81724655628204,0.34734948535463706
MLG60,14,12,MLG60,47,10,0,17,16.236823707818985,0.3454643342089146
1-6858,9,7,1-6858,23,5,0,8,7.934975862503052,0.34499895054361096
1-7866,11,9,1-7866,318,91,0,44,107.14236724376678,0.33692568315649934
1-1580,13,11,1-1580,400,29,0,287,134.29225906729698,0.33573064766824245
1-8627,14,12,1-8627,25,5,0,9,8.301847845315933,0.33207391381263734
1-0003,12,10,1-0003,17,3,0,7,5.56810387969017,0.3275355223347159
1-5002,3,3,1-5002,45,11,0,10,14.668719828128815,0.3259715517361959
1-0303,17,16,1-0303,212,37,0,85,68.18411853909492,0.3216232006561081
MLG30,16,14,MLG30,208,45,0,56,65.54483103752136,0.3151193799880835
1-9808,16,14,1-9808,74,20,0,8,22.93497586250305,0.30993210625004125
MLG54,3,3,MLG54,595,34,0,405,182.583153039217,0.3068624420827176
1-8421,18,15,1-8421,109,16,0,47,33.24298319220543,0.3049814971761966
1-1570,21,15,1-1570,142,33,0,27,42.9055435359478,0.3021517150418859
